A,B,ratio
RUN,KMI,-0.08112748414544593
RUN,GLW,-0.004688346051521386
RUN,CAG,-0.16341989030271947
RUN,ALGM,0.028101194125013596
RUN,ENB,-0.18909563139063876
RUN,ADMA,0.03865172618267148
RUN,PCG,-0.15177867048052707
RUN,APA,-0.041558630067136906
RUN,EPD,-0.03961591963251379
RUN,CENX,-0.05808360842363617
RUN,NVST,-0.07584528019429963
RUN,X,-0.1084808168812774
RUN,TXG,-0.14499301361115474
RUN,FLNC,-0.12063408207538834
RUN,ELAN,-0.2008688864478287
RUN,PPL,-0.17517578688068036
RUN,SPR,-0.23793971068246497
RUN,AR,-0.08435217288592015
RUN,AM,-0.10518184510861658
RUN,ASTS,0.11246920803514425
RUN,PR,-0.07347281404942704
RUN,VZIO,-0.21821252851918257
RUN,T,-0.1286128012144874
RUN,LSXMA,-0.19512571116413172
RUN,TGTX,-0.15601741415221954
RUN,ETRN,-0.07405043866756911
RUN,CTRA,-0.14716266707302414
RUN,GTES,-0.1337425423149063
RUN,AVTR,-0.25826850647531807
RUN,VTRS,-0.06841026133399146
RUN,GPK,-0.16417148845574245
RUN,DO,-0.05152859692948289
RUN,BE,-0.08084252651689035
RUN,NEP,0.03245758293349011
RUN,RPRX,-0.05120085567689304
RUN,HPQ,0.060290695816270494
RUN,CSX,-0.1304504270463758
RUN,NFE,-0.19352013303351784
RUN,BTU,-0.10217132659131449
RUN,ROIV,-0.09831064114156701
RUN,MRO,-0.14048478650111504
RUN,LUV,-0.13218983409346297
RUN,KVUE,-0.12967221309367535
RUN,INTC,-0.08927034228325477
RUN,NNE,-0.011160951988181433
RUN,HAL,-0.09988356284064259
RUN,NWSA,-0.15222220614970625
RUN,FTI,-0.0927479348208866
RUN,TNDM,-0.02828288631300874
RUN,EXTR,0.03450957735536213
RUN,LEVI,-0.04416329322390054
XRAY,NI,-0.032601138010862216
XRAY,XRX,0.03974379264677852
XRAY,EYE,0.03936599472819299
XRAY,EXC,0.0671186618293513
XRAY,HPE,0.25329320462386623
XRAY,BKR,0.02743363782783546
XRAY,VSAT,0.08979964360704051
XRAY,KDP,-0.021808120101224963
XRAY,HOG,0.062144598557181234
XRAY,EQT,0.034184565990552855
XRAY,GEO,0.035678491577946246
XRAY,F,-0.02062631668298587
XRAY,UGI,-0.025518113415534265
XRAY,FE,-0.050157891672822696
XRAY,KHC,-0.016182532068182983
XRAY,KOSS,0.4361163060141636
XRAY,CNP,0.052791169607609434
XRAY,ARRY,0.20137078026512326
XRAY,RIVN,0.11591619372842842
XRAY,VFC,0.1122235922725216
XRAY,FLEX,0.09174334120167364
XRAY,NOV,0.05713562242503457
XRAY,CRK,0.09697988919203349
XRAY,CHX,0.07602100105458579
XRAY,SMR,0.24731053887400875
XRAY,AAL,0.03158450157454253
XRAY,PAA,0.13663539693947857
XRAY,CCL,0.010555602209918698
XRAY,PFE,0.18630031490461246
XRAY,AES,0.025014564901035
XRAY,KMI,0.10840352186558586
XRAY,GLW,0.18195041994145955
XRAY,CAG,0.023218875690261476
XRAY,ALGM,0.21473996011799457
XRAY,ENB,-0.0024568653976577673
XRAY,ADMA,0.2287505479971431
XRAY,PCG,0.035369740725635514
XRAY,APA,0.14508013592584404
XRAY,EPD,0.1470228463604672
XRAY,CENX,0.1317391467659525
XRAY,NVST,0.10911021050758163
XRAY,X,0.07815794911170354
XRAY,TXG,0.03954777753449825
XRAY,FLNC,0.06600468391759264
XRAY,ELAN,-0.013882053005689994
XRAY,PPL,0.011462979112300613
XRAY,SPR,-0.051300944689483985
XRAY,AR,0.10228659310706079
XRAY,AM,0.08407083360026266
XRAY,ASTS,0.3029336141649386
XRAY,PR,0.11514309433960064
XRAY,VZIO,-0.02955803674159692
XRAY,T,0.06042800496194562
XRAY,LSXMA,-0.008486945171150737
XRAY,TGTX,0.03249013892874686
XRAY,ETRN,0.11451961151431712
XRAY,CTRA,0.03947609891995684
XRAY,GTES,0.0542319058525701
XRAY,AVTR,-0.07162974048233713
XRAY,VTRS,0.11813399942246208
XRAY,GPK,0.022467277537238508
XRAY,DO,0.13721313883876085
XRAY,BE,0.10588560490214902
XRAY,NEP,0.21909634892647104
XRAY,RPRX,0.1354379103160879
XRAY,HPQ,0.24692946180925146
XRAY,CSX,0.05618833894660515
XRAY,NFE,-0.00688136704053691
XRAY,BTU,0.08446743940166647
XRAY,ROIV,0.08856754528642417
XRAY,MRO,0.04615397949186591
XRAY,LUV,0.05444893189951803
XRAY,KVUE,0.055349517881799516
XRAY,INTC,0.0973684237097262
XRAY,NNE,0.45901833102413
XRAY,HAL,0.08675520315233837
XRAY,NWSA,0.03441655984327475
XRAY,FTI,0.0938908311720944
XRAY,TNDM,0.15998944658216904
XRAY,EXTR,0.22064122814234388
XRAY,LEVI,0.14247547276908037
NI,XRX,0.07234493065764074
NI,EYE,0.07196713273905521
NI,EXC,0.09971979984021352
NI,HPE,0.28589434263472846
NI,BKR,0.060034775838697665
NI,VSAT,0.12240078161790276
NI,KDP,0.010793017909637244
NI,HOG,0.09474573656804346
NI,EQT,0.06678570400141508
NI,GEO,0.06827962958880847
NI,F,0.011974821327876362
NI,UGI,0.007083024595327948
NI,FE,-0.01755675366196047
NI,KHC,0.016418605942679205
NI,KOSS,0.46871744402502585
NI,CNP,0.08539230761847166
NI,ARRY,0.23397191827598549
NI,RIVN,0.1485173317392906
NI,VFC,0.14482473028338377
NI,FLEX,0.12434447921253586
NI,NOV,0.08973676043589679
NI,CRK,0.12958102720289572
NI,CHX,0.108622139065448
NI,SMR,0.27991167688487095
NI,AAL,0.06418563958540476
NI,PAA,0.1692365349503408
NI,CCL,0.04315674022078091
NI,PFE,0.21890145291547466
NI,AES,0.05761570291189725
NI,KMI,0.1410046598764481
NI,GLW,0.21455155795232178
NI,CAG,0.0558200137011237
NI,ALGM,0.24734109812885677
NI,ENB,0.03014427261320447
NI,ADMA,0.2613516860080053
NI,PCG,0.06797087873649774
NI,APA,0.17768127393670627
NI,EPD,0.1796239843713294
NI,CENX,0.16434028477681473
NI,NVST,0.14171134851844377
NI,X,0.11075908712256578
NI,TXG,0.07214891554536047
NI,FLNC,0.09860582192845486
NI,ELAN,0.01871908500517223
NI,PPL,0.044064117123162855
NI,SPR,-0.01869980667862177
NI,AR,0.134887731117923
NI,AM,0.11667197161112484
NI,ASTS,0.3355347521758007
NI,PR,0.14774423235046288
NI,VZIO,0.0030431012692652705
NI,T,0.09302914297280786
NI,LSXMA,0.024114192839711487
NI,TGTX,0.06509127693960909
NI,ETRN,0.14712074952517934
NI,CTRA,0.07207723693081904
NI,GTES,0.08683304386343231
NI,AVTR,-0.03902860247147488
NI,VTRS,0.15073513743332428
NI,GPK,0.055068415548100734
NI,DO,0.16981427684962308
NI,BE,0.13848674291301125
NI,NEP,0.2516974869373333
NI,RPRX,0.16803904832695013
NI,HPQ,0.27953059982011363
NI,CSX,0.08878947695746738
NI,NFE,0.02571977097032527
NI,BTU,0.11706857741252866
NI,ROIV,0.12116868329728638
NI,MRO,0.07875511750272812
NI,LUV,0.08705006991038025
NI,KVUE,0.08795065589266171
NI,INTC,0.1299695617205884
NI,NNE,0.21198225735236706
NI,HAL,0.11935634116320057
NI,NWSA,0.06701769785413694
NI,FTI,0.12649196918295658
NI,TNDM,0.19259058459303122
NI,EXTR,0.2532423661532061
NI,LEVI,0.17507661077994263
XRX,EYE,-0.0003398272066773922
XRX,EXC,0.027374869182572793
XRX,HPE,0.2135494119770877
XRX,BKR,-0.012310154818943037
XRX,VSAT,0.0491153026445035
XRX,KDP,-0.06155191274800348
XRX,HOG,0.02240080591040272
XRX,EQT,-0.005559226656225711
XRX,GEO,-0.008349356082921717
XRX,F,-0.06393669849241178
XRX,UGI,-0.06526190606231279
XRX,FE,-0.08990168431960123
XRX,KHC,-0.05592632471496154
XRX,KOSS,0.3896301427623711
XRX,CNP,0.013047376960830918
XRX,ARRY,0.16072202827439336
XRX,RIVN,0.07393658670238909
XRX,VFC,0.07157026845164055
XRX,FLEX,0.05199954855489511
XRX,NOV,0.01564918869275434
XRX,CRK,0.054064055999843715
XRX,CHX,0.03627720840780727
XRX,SMR,0.20192909971331519
XRX,AAL,-0.008287511202896001
XRX,PAA,0.09160302450843688
XRX,CCL,-0.0328296095956511
XRX,PFE,0.14655652225783392
XRX,AES,-0.017455041292560126
XRX,KMI,0.06368666681782698
XRX,GLW,0.14220662729468106
XRX,CAG,-0.016524916956517036
XRX,ALGM,0.17499616747121602
XRX,ENB,-0.04220065804443625
XRX,ADMA,0.18346587714594434
XRX,PCG,-0.006964519517254209
XRX,APA,0.10533634327906552
XRX,EPD,0.10727905371368866
XRX,CENX,0.08673054253963669
XRX,NVST,0.06896887076897325
XRX,X,0.03841415646492503
XRX,TXG,-0.0001788626478818552
XRX,FLNC,0.02626089127081412
XRX,ELAN,-0.05605473548455585
XRX,PPL,-0.028280813534477884
XRX,SPR,-0.09104473733626255
XRX,AR,0.06254280046028228
XRX,AM,0.03963230585465628
XRX,ASTS,0.2572833589984171
XRX,PR,0.07134133691384581
XRX,VZIO,-0.07339837755590968
XRX,T,0.01620134974878547
XRX,LSXMA,-0.048230737817929255
XRX,TGTX,-0.011203263188946646
XRX,ETRN,0.07076371229570379
XRX,CTRA,-0.00026769372682167874
XRX,GTES,0.011071608648366562
XRX,AVTR,-0.11137353312911565
XRX,VTRS,0.07640388962928145
XRX,GPK,-0.017276515109539984
XRX,DO,0.09328555403379
XRX,BE,0.06397162444638256
XRX,NEP,0.17935255627969257
XRX,RPRX,0.09569411766930938
XRX,HPQ,0.20718566916247294
XRX,CSX,0.01644454629982663
XRX,NFE,-0.04662515968731542
XRX,BTU,0.04472364675488793
XRX,ROIV,0.046503509821705896
XRX,MRO,0.00641018684508738
XRX,LUV,0.014705139252739507
XRX,KVUE,0.015141937869597548
XRX,INTC,0.05762463106294766
XRX,NNE,0.14044764488610567
XRX,HAL,0.04701141050555983
XRX,NWSA,-0.0053272328035038116
XRX,FTI,0.05414703852531588
XRX,TNDM,0.11653126465026417
XRX,EXTR,0.179323728318635
XRX,LEVI,0.10273168012230188
EYE,EXC,0.027752667101158326
EYE,HPE,0.21392720989567324
EYE,BKR,-0.011932356900357545
EYE,VSAT,0.04945512985118086
EYE,KDP,-0.06117411482941794
EYE,HOG,0.022778603828988248
EYE,EQT,-0.005181428737640134
EYE,GEO,-0.008009528876244294
EYE,F,-0.0635968712857344
EYE,UGI,-0.06488410814372728
EYE,FE,-0.08952388640101568
EYE,KHC,-0.055548526796375994
EYE,KOSS,0.3899699699690484
EYE,CNP,0.01342517487941646
EYE,ARRY,0.1610618554810707
EYE,RIVN,0.07427641390906649
EYE,VFC,0.07191009565831792
EYE,FLEX,0.05237734647348064
EYE,NOV,0.015989015899431695
EYE,CRK,0.05440388320652114
EYE,CHX,0.036655006326392806
EYE,SMR,0.20226892691999257
EYE,AAL,-0.00794768399621861
EYE,PAA,0.09194285171511431
EYE,CCL,-0.0324897823889737
EYE,PFE,0.14693432017641944
EYE,AES,-0.017115214085882735
EYE,KMI,0.06402649402450436
EYE,GLW,0.14258442521326656
EYE,CAG,-0.016147119037931517
EYE,ALGM,0.17537396538980157
EYE,ENB,-0.041822860125850736
EYE,ADMA,0.18380570435262175
EYE,PCG,-0.006624692310576824
EYE,APA,0.10571414119765103
EYE,EPD,0.10765685163227418
EYE,CENX,0.08707036974631409
EYE,NVST,0.06930869797565066
EYE,X,0.03879195438351057
EYE,TXG,0.00016096455879556723
EYE,FLNC,0.026638689189399652
EYE,ELAN,-0.05571490827787847
EYE,PPL,-0.02790301561589236
EYE,SPR,-0.09066693941767696
EYE,AR,0.0629205983788678
EYE,AM,0.03997213306133368
EYE,ASTS,0.25762318620509456
EYE,PR,0.07168116412052322
EYE,VZIO,-0.07305855034923232
EYE,T,0.01654117695546286
EYE,LSXMA,-0.0478529398993437
EYE,TGTX,-0.01086343598226925
EYE,ETRN,0.07110353950238117
EYE,CTRA,0.00011010419176385116
EYE,GTES,0.011411435855043967
EYE,AVTR,-0.11099573521053008
EYE,VTRS,0.07674371683595883
EYE,GPK,-0.016898717190954458
EYE,DO,0.09362538124046739
EYE,BE,0.06431145165305995
EYE,NEP,0.1797303541982781
EYE,RPRX,0.09607191558789491
EYE,HPQ,0.2075634670810585
EYE,CSX,0.01682234421841214
EYE,NFE,-0.0462473617687299
EYE,BTU,0.04510144467347346
EYE,ROIV,0.046843337028383294
EYE,MRO,0.006787984763672926
EYE,LUV,0.015082937171325037
EYE,KVUE,0.015481765076274918
EYE,INTC,0.058002428981533204
EYE,NNE,0.021683197090054025
EYE,HAL,0.047389208424145395
EYE,NWSA,-0.004949434884918269
EYE,FTI,0.054524836443901395
EYE,TNDM,0.11687109185694156
EYE,EXTR,0.17966355552531238
EYE,LEVI,0.10310947804088742
EXC,HPE,0.1861745427945149
EXC,BKR,-0.03968502400151584
EXC,VSAT,0.022680981777689218
EXC,KDP,-0.08892678193057624
EXC,HOG,-0.0049740632721700356
EXC,EQT,-0.03293409583879845
EXC,GEO,-0.03144017025140505
EXC,F,-0.08774497851233716
EXC,UGI,-0.09263677524488556
EXC,FE,-0.11727655350217393
EXC,KHC,-0.08330119389753433
EXC,KOSS,0.36899764418481235
EXC,CNP,-0.014327492221741886
EXC,ARRY,0.13425211843577198
EXC,RIVN,0.048797531899077096
EXC,VFC,0.0451049304431703
EXC,FLEX,0.024624679372322333
EXC,NOV,-0.009983039404316744
EXC,CRK,0.029861227362682177
EXC,CHX,0.008902339225234479
EXC,SMR,0.18019187704465744
EXC,AAL,-0.03553416025480878
EXC,PAA,0.0695167351101273
EXC,CCL,-0.05656305961943259
EXC,PFE,0.11918165307526114
EXC,AES,-0.04210409692831625
EXC,KMI,0.04128486003623458
EXC,GLW,0.11483175811210827
EXC,CAG,-0.043899786139089805
EXC,ALGM,0.14762129828864326
EXC,ENB,-0.06957552722700903
EXC,ADMA,0.16163188616779178
EXC,PCG,-0.031748921103715765
EXC,APA,0.07796147409649276
EXC,EPD,0.07990418453111583
EXC,CENX,0.06462048493660122
EXC,NVST,0.0419915486782303
EXC,X,0.011039287282352253
EXC,TXG,-0.02757088429485304
EXC,FLNC,-0.0011139779117586772
EXC,ELAN,-0.0810007148350413
EXC,PPL,-0.055655682717050674
EXC,SPR,-0.11841960651883526
EXC,AR,0.03516793127770951
EXC,AM,0.01695217177091128
EXC,ASTS,0.23581495233558722
EXC,PR,0.04802443251024937
EXC,VZIO,-0.09667669857094816
EXC,T,-0.006690656867405647
EXC,LSXMA,-0.07560560700050206
EXC,TGTX,-0.034628522900604426
EXC,ETRN,0.04740094968496579
EXC,CTRA,-0.027642562909394475
EXC,GTES,-0.012886755976781216
EXC,AVTR,-0.13874840231168842
EXC,VTRS,0.05101533759311077
EXC,GPK,-0.04465138429211284
EXC,DO,0.07009447700940953
EXC,BE,0.038766943072797724
EXC,NEP,0.15197768709711978
EXC,RPRX,0.06831924848673661
EXC,HPQ,0.17981079997990018
EXC,CSX,-0.010930322882746129
EXC,NFE,-0.07400002886988823
EXC,BTU,0.01734877757231517
EXC,ROIV,0.02144888345707289
EXC,MRO,-0.020964682337485403
EXC,LUV,-0.012669729929833291
EXC,KVUE,-0.011769143947551809
EXC,INTC,0.030249761880374888
EXC,NNE,0.47468539510527247
EXC,HAL,0.01963654132298706
EXC,NWSA,-0.03270210198607657
EXC,FTI,0.02677216934274308
EXC,TNDM,0.09287078475281774
EXC,EXTR,0.15352256631299263
EXC,LEVI,0.0753568109397291
HPE,BKR,-0.22585956679603075
HPE,VSAT,-0.1634935610168257
HPE,KDP,-0.2751013247250912
HPE,HOG,-0.191148606066685
HPE,EQT,-0.21910863863331337
HPE,GEO,-0.21761471304592
HPE,F,-0.27391952130685215
HPE,UGI,-0.27881131803940046
HPE,FE,-0.3034510962966889
HPE,KHC,-0.2694757366920492
HPE,KOSS,0.18282310139029745
HPE,CNP,-0.2005020350162568
HPE,ARRY,-0.051922424358742954
HPE,RIVN,-0.1373770108954378
HPE,VFC,-0.1410696123513446
HPE,FLEX,-0.1615498634221926
HPE,NOV,-0.19615758219883161
HPE,CRK,-0.15631331543183272
HPE,CHX,-0.17727220356928042
HPE,SMR,-0.005982665749857483
HPE,AAL,-0.22170870304932366
HPE,PAA,-0.11665780768438765
HPE,CCL,-0.2427376024139475
HPE,PFE,-0.06699288971925375
HPE,AES,-0.22827863972283122
HPE,KMI,-0.14488968275828032
HPE,GLW,-0.07134278468240667
HPE,CAG,-0.23007432893360474
HPE,ALGM,-0.038553244505871664
HPE,ENB,-0.255750070021524
HPE,ADMA,-0.024542656626723152
HPE,PCG,-0.21792346389823067
HPE,APA,-0.10821306869802212
HPE,EPD,-0.10627035826339905
HPE,CENX,-0.12155405785791372
HPE,NVST,-0.14418299411628463
HPE,X,-0.1751352555121627
HPE,TXG,-0.21374542708936797
HPE,FLNC,-0.1872885207062736
HPE,ELAN,-0.26717525762955624
HPE,PPL,-0.2418302255115656
HPE,SPR,-0.3045941493133502
HPE,AR,-0.15100661151680544
HPE,AM,-0.16922237102360366
HPE,ASTS,0.049640409541072336
HPE,PR,-0.13815011028426552
HPE,VZIO,-0.2828512413654632
HPE,T,-0.19286519966192056
HPE,LSXMA,-0.26178014979501696
HPE,TGTX,-0.2208030656951193
HPE,ETRN,-0.13877359310954915
HPE,CTRA,-0.21381710570390938
HPE,GTES,-0.19906129877129608
HPE,AVTR,-0.32492294510620334
HPE,VTRS,-0.1351592052014041
HPE,GPK,-0.23082592708662772
HPE,DO,-0.11608006578510538
HPE,BE,-0.14740759972171721
HPE,NEP,-0.03419685569739515
HPE,RPRX,-0.11785529430777832
HPE,HPQ,-0.006363742814614757
HPE,CSX,-0.19710486567726104
HPE,NFE,-0.2601745716644031
HPE,BTU,-0.1688257652221998
HPE,ROIV,-0.16472565933744204
HPE,MRO,-0.20713922513200037
HPE,LUV,-0.1988442727243482
HPE,KVUE,-0.19794368674206675
HPE,INTC,-0.15592478091414
HPE,NNE,0.045374427394706554
HPE,HAL,-0.16653800147152786
HPE,NWSA,-0.21887664478059143
HPE,FTI,-0.1594023734517718
HPE,TNDM,-0.09330375804169722
HPE,EXTR,-0.03265197648152228
HPE,LEVI,-0.11081773185478583
BKR,VSAT,0.06236600577920506
BKR,KDP,-0.04924175792906046
BKR,HOG,0.03471096072934579
BKR,EQT,0.006750928162717384
BKR,GEO,0.008244853750110862
BKR,F,-0.04805995451082131
BKR,UGI,-0.052951751243369774
BKR,FE,-0.07759152950065816
BKR,KHC,-0.043616169896018506
BKR,KOSS,0.40868266818632815
BKR,CNP,0.025357531779773977
BKR,ARRY,0.1739371424372878
BKR,RIVN,0.08848255590059291
BKR,VFC,0.08478995444468616
BKR,FLEX,0.06430970337383818
BKR,NOV,0.029701984597199096
BKR,CRK,0.06954625136419802
BKR,CHX,0.04858736322675034
BKR,SMR,0.21987690104617327
BKR,AAL,0.00415086374670705
BKR,PAA,0.1092017591116431
BKR,CCL,-0.01687803561791679
BKR,PFE,0.15886667707677699
BKR,AES,-0.002419072926800438
BKR,KMI,0.0809698840377504
BKR,GLW,0.15451678211362407
BKR,CAG,-0.004214762137573996
BKR,ALGM,0.18730632229015906
BKR,ENB,-0.029890503225493224
BKR,ADMA,0.2013169101693076
BKR,PCG,0.007936102897800104
BKR,APA,0.11764649809800862
BKR,EPD,0.11958920853263172
BKR,CENX,0.10430550893811706
BKR,NVST,0.08167657267974614
BKR,X,0.05072431128386808
BKR,TXG,0.012114139706662806
BKR,FLNC,0.038571046089757165
BKR,ELAN,-0.04131569083352541
BKR,PPL,-0.015970658715534807
BKR,SPR,-0.07873458251731946
BKR,AR,0.07485295527922535
BKR,AM,0.056637195772427165
BKR,ASTS,0.27549997633710305
BKR,PR,0.08770945651176522
BKR,VZIO,-0.056991674569432375
BKR,T,0.032994367134110164
BKR,LSXMA,-0.03592058299898623
BKR,TGTX,0.005056501100911387
BKR,ETRN,0.08708597368648165
BKR,CTRA,0.01204246109212137
BKR,GTES,0.026798268024734666
BKR,AVTR,-0.0990633783101726
BKR,VTRS,0.09070036159462663
BKR,GPK,-0.00496636029059693
BKR,DO,0.10977950101092539
BKR,BE,0.07845196707431354
BKR,NEP,0.1916627110986356
BKR,RPRX,0.10800427248825242
BKR,HPQ,0.21949582398141604
BKR,CSX,0.028754701118769647
BKR,NFE,-0.03431500486837238
BKR,BTU,0.057033801573830985
BKR,ROIV,0.0611339074585887
BKR,MRO,0.01872034166403043
BKR,LUV,0.027015294071682558
BKR,KVUE,0.027915880053964028
BKR,INTC,0.06993478588189071
BKR,NNE,0.5547152263572295
BKR,HAL,0.059321565324502896
BKR,NWSA,0.006982922015439347
BKR,FTI,0.06645719334425894
BKR,TNDM,0.13255580875433354
BKR,EXTR,0.19320759031450846
BKR,LEVI,0.11504183494124495
VSAT,KDP,-0.1116077637082655
VSAT,HOG,-0.027655045049859297
VSAT,EQT,-0.05561507761648766
VSAT,GEO,-0.057464658727425226
VSAT,F,-0.11305200113691531
VSAT,UGI,-0.11531775702257481
VSAT,FE,-0.13995753527986324
VSAT,KHC,-0.10598217567522356
VSAT,KOSS,0.3405148401178676
VSAT,CNP,-0.037008473999431094
VSAT,ARRY,0.1116067256298898
VSAT,RIVN,0.024821284057885584
VSAT,VFC,0.022454965807137052
VSAT,FLEX,0.0019436975946331254
VSAT,NOV,-0.03346611395174919
VSAT,CRK,0.004948753355340244
VSAT,CHX,-0.013778642552454722
VSAT,SMR,0.1528137970688117
VSAT,AAL,-0.05740281384739949
VSAT,PAA,0.04248772186393339
VSAT,CCL,-0.08194491224015459
VSAT,PFE,0.09650067129757191
VSAT,AES,-0.06657034393706361
VSAT,KMI,0.014571364173323446
VSAT,GLW,0.09215077633441905
VSAT,CAG,-0.06658076791677905
VSAT,ALGM,0.12494031651095404
VSAT,ENB,-0.09225650900469828
VSAT,ADMA,0.13435057450144086
VSAT,PCG,-0.05607982216175774
VSAT,APA,0.05528049231880353
VSAT,EPD,0.05722320275342667
VSAT,CENX,0.03761523989513314
VSAT,NVST,0.019853568124469746
VSAT,X,-0.011641694495336972
VSAT,TXG,-0.049294165292385346
VSAT,FLNC,-0.023794959689447902
VSAT,ELAN,-0.10517003812905933
VSAT,PPL,-0.07833666449473986
VSAT,SPR,-0.14110058829652455
VSAT,AR,0.012486949500020246
VSAT,AM,-0.009482996789847199
VSAT,ASTS,0.20816805635391364
VSAT,PR,0.022226034269342346
VSAT,VZIO,-0.12251368020041314
VSAT,T,-0.03291395289571806
VSAT,LSXMA,-0.09828658877819127
VSAT,TGTX,-0.06031856583345012
VSAT,ETRN,0.021648409651200316
VSAT,CTRA,-0.0503235446870837
VSAT,GTES,-0.03804369399613698
VSAT,AVTR,-0.16142938408937768
VSAT,VTRS,0.027288586984777978
VSAT,GPK,-0.06733236606980199
VSAT,DO,0.04417025138928651
VSAT,BE,0.014856321801879045
VSAT,NEP,0.12929670531943055
VSAT,RPRX,0.04563826670904742
VSAT,HPQ,0.15712981820221092
VSAT,CSX,-0.03361130466043541
VSAT,NFE,-0.09668101064757743
VSAT,BTU,-0.005332204205374082
VSAT,ROIV,-0.0026117928227975887
VSAT,MRO,-0.04364566411517462
VSAT,LUV,-0.03535071170752248
VSAT,KVUE,-0.03397336477490596
VSAT,INTC,0.007568780102685675
VSAT,NNE,0.19868512508265906
VSAT,HAL,-0.0030444404547021625
VSAT,NWSA,-0.055383083763765745
VSAT,FTI,0.004091187565053852
VSAT,TNDM,0.0674159620057607
VSAT,EXTR,0.1302084256741315
VSAT,LEVI,0.05267582916203984
KDP,HOG,0.0839527186584062
KDP,EQT,0.055992686091777794
KDP,GEO,0.05748661167917119
KDP,F,0.0011818034182391175
KDP,UGI,-0.0037099933143092925
KDP,FE,-0.02834977157159772
KDP,KHC,0.005625588033041946
KDP,KOSS,0.4579244261153886
KDP,CNP,0.0745992897088344
KDP,ARRY,0.22317890036634824
KDP,RIVN,0.13772431382965333
KDP,VFC,0.13403171237374656
KDP,FLEX,0.11355146130289859
KDP,NOV,0.07894374252625952
KDP,CRK,0.11878800929325846
KDP,CHX,0.09782912115581076
KDP,SMR,0.2691186589752337
KDP,AAL,0.05339262167576749
KDP,PAA,0.1584435170407035
KDP,CCL,0.03236372231114366
KDP,PFE,0.2081084350058374
KDP,AES,0.04682268500226001
KDP,KMI,0.13021164196681084
KDP,GLW,0.2037585400426845
KDP,CAG,0.04502699579148643
KDP,ALGM,0.23654808021921953
KDP,ENB,0.019351254703567213
KDP,ADMA,0.250558668098368
KDP,PCG,0.057177860826860494
KDP,APA,0.16688825602706905
KDP,EPD,0.1688309664616921
KDP,CENX,0.15354726686717743
KDP,NVST,0.1309183306088066
KDP,X,0.09996606921292847
KDP,TXG,0.06135589763572323
KDP,FLNC,0.08781280401881758
KDP,ELAN,0.00792606709553496
KDP,PPL,0.0332710992135256
KDP,SPR,-0.029492824588259046
KDP,AR,0.12409471320828573
KDP,AM,0.10587895370148757
KDP,ASTS,0.32474173426616354
KDP,PR,0.13695121444082564
KDP,VZIO,-0.0077499166403719654
KDP,T,0.08223612506317057
KDP,LSXMA,0.013321174930074243
KDP,TGTX,0.05429825902997183
KDP,ETRN,0.13632773161554207
KDP,CTRA,0.061284219021181786
KDP,GTES,0.07604002595379504
KDP,AVTR,-0.049821620381112146
KDP,VTRS,0.13994211952368707
KDP,GPK,0.04427539763846348
KDP,DO,0.15902125893998578
KDP,BE,0.12769372500337398
KDP,NEP,0.24090446902769602
KDP,RPRX,0.15724603041731286
KDP,HPQ,0.26873758191047636
KDP,CSX,0.07799645904783012
KDP,NFE,0.014926753060688035
KDP,BTU,0.1062755595028914
KDP,ROIV,0.11037566538764913
KDP,MRO,0.06796209959309087
KDP,LUV,0.07625705200074298
KDP,KVUE,0.07715763798302448
KDP,INTC,0.11917654381095116
KDP,NNE,0.3011897043107338
KDP,HAL,0.10856332325356333
KDP,NWSA,0.0562246799444997
KDP,FTI,0.11569895127331935
KDP,TNDM,0.18179756668339397
KDP,EXTR,0.2424493482435689
KDP,LEVI,0.16428359287030536
HOG,EQT,-0.027960032566628382
HOG,GEO,-0.026466106979235012
HOG,F,-0.08277091524016711
HOG,UGI,-0.08766271197271551
HOG,FE,-0.11230249023000392
HOG,KHC,-0.07832713062536427
HOG,KOSS,0.3739717074569824
HOG,CNP,-0.009353428949571816
HOG,ARRY,0.13922618170794204
HOG,RIVN,0.0537715951712472
HOG,VFC,0.05007899371534033
HOG,FLEX,0.029598742644492384
HOG,NOV,-0.005008976132146683
HOG,CRK,0.03483529063485225
HOG,CHX,0.01387640249740455
HOG,SMR,0.18516594031682748
HOG,AAL,-0.03056009698263871
HOG,PAA,0.07449079838229733
HOG,CCL,-0.05158899634726254
HOG,PFE,0.12415571634743124
HOG,AES,-0.0371300336561462
HOG,KMI,0.046258923308404636
HOG,GLW,0.11980582138427831
HOG,CAG,-0.03892572286691976
HOG,ALGM,0.1525953615608133
HOG,ENB,-0.06460146395483898
HOG,ADMA,0.16660594943996185
HOG,PCG,-0.026774857831545693
HOG,APA,0.08293553736866285
HOG,EPD,0.08487824780328594
HOG,CENX,0.06959454820877126
HOG,NVST,0.04696561195040038
HOG,X,0.0160133505545223
HOG,TXG,-0.02259682102268302
HOG,FLNC,0.00386008536041136
HOG,ELAN,-0.07602665156287122
HOG,PPL,-0.05068161944488061
HOG,SPR,-0.11344554324666524
HOG,AR,0.040141994549879545
HOG,AM,0.021926235043081367
HOG,ASTS,0.24078901560775734
HOG,PR,0.05299849578241944
HOG,VZIO,-0.09170263529877817
HOG,T,-0.0017165935952356002
HOG,LSXMA,-0.07063154372833198
HOG,TGTX,-0.02965445962843438
HOG,ETRN,0.052375012957135876
HOG,CTRA,-0.022668499637224396
HOG,GTES,-0.007912692704611137
